Year,EventName,RoundNumber,Driver,Team,LapNumber,Stint,Compound,TyreLife,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedST,Time,DriverNumber,PitOutTime,PitInTime,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedFL,IsPersonalBest,FreshTyre,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
2021,United States Grand Prix,17,BOT,Mercedes,51.0,3.0,HARD,17.0,0 days 00:01:41.414000,0 days 00:00:27.322000,0 days 00:00:40.679000,0 days 00:00:33.413000,200.0,189.0,310.0,0 days 02:30:08.343000,77,,,0 days 02:28:54.286000,0 days 02:29:34.965000,0 days 02:30:08.378000,208.0,False,True,0 days 02:28:26.929000,,1,7.0,,,False,True
2021,United States Grand Prix,17,BOT,Mercedes,52.0,3.0,HARD,18.0,0 days 00:01:41.905000,0 days 00:00:26.854000,0 days 00:00:40.620000,0 days 00:00:34.431000,210.0,192.0,325.0,0 days 02:31:50.248000,77,,,0 days 02:30:35.232000,0 days 02:31:15.852000,0 days 02:31:50.283000,208.0,False,True,0 days 02:30:08.343000,,12,7.0,,,False,True
2021,United States Grand Prix,17,BOT,Mercedes,53.0,3.0,HARD,19.0,0 days 00:01:41.781000,0 days 00:00:27.109000,0 days 00:00:40.604000,0 days 00:00:34.068000,204.0,181.0,314.0,0 days 02:33:32.029000,77,,,0 days 02:32:17.392000,0 days 02:32:57.996000,0 days 02:33:32.064000,207.0,False,True,0 days 02:31:50.248000,,1,7.0,,,False,True
2021,United States Grand Prix,17,BOT,Mercedes,54.0,3.0,HARD,20.0,0 days 00:01:42.807000,0 days 00:00:27.130000,0 days 00:00:40.937000,0 days 00:00:34.740000,212.0,188.0,321.0,0 days 02:35:14.836000,77,,,0 days 02:33:59.194000,0 days 02:34:40.131000,0 days 02:35:14.871000,211.0,False,True,0 days 02:33:32.029000,,1,7.0,,,False,True
2021,United States Grand Prix,17,BOT,Mercedes,55.0,3.0,HARD,21.0,0 days 00:01:40.291000,0 days 00:00:27.081000,0 days 00:00:40.132000,0 days 00:00:33.078000,200.0,189.0,322.0,0 days 02:36:55.127000,77,,,0 days 02:35:41.952000,0 days 02:36:22.084000,0 days 02:36:55.162000,208.0,False,True,0 days 02:35:14.836000,,1,6.0,,,False,True
2021,United States Grand Prix,17,BOT,Mercedes,56.0,3.0,HARD,22.0,0 days 00:01:40.805000,0 days 00:00:26.914000,0 days 00:00:40.433000,0 days 00:00:33.458000,211.0,189.0,292.0,0 days 02:38:35.932000,77,,,0 days 02:37:22.076000,0 days 02:38:02.509000,0 days 02:38:35.967000,209.0,False,True,0 days 02:36:55.127000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,1.0,1.0,SOFT,4.0,0 days 00:01:47.574000,,0 days 00:00:42.404000,0 days 00:00:35.394000,198.0,172.0,298.0,0 days 01:04:26.826000,55,,,,0 days 01:03:51.561000,0 days 01:04:27.017000,204.0,False,False,0 days 01:02:39.103000,,12,6.0,,,False,False
2021,United States Grand Prix,17,SAI,Ferrari,2.0,1.0,SOFT,5.0,0 days 00:01:44.017000,0 days 00:00:28.216000,0 days 00:00:41.496000,0 days 00:00:34.305000,,181.0,285.0,0 days 01:06:10.843000,55,,,0 days 01:04:55.111000,0 days 01:05:36.607000,0 days 01:06:10.912000,201.0,True,False,0 days 01:04:26.826000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,3.0,1.0,SOFT,6.0,0 days 00:01:43.655000,0 days 00:00:28.066000,0 days 00:00:41.425000,0 days 00:00:34.164000,194.0,180.0,297.0,0 days 01:07:54.498000,55,,,0 days 01:06:38.978000,0 days 01:07:20.403000,0 days 01:07:54.567000,200.0,True,False,0 days 01:06:10.843000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,4.0,1.0,SOFT,7.0,0 days 00:01:43.116000,0 days 00:00:27.850000,0 days 00:00:41.183000,0 days 00:00:34.083000,202.0,179.0,296.0,0 days 01:09:37.614000,55,,,0 days 01:08:22.417000,0 days 01:09:03.600000,0 days 01:09:37.683000,200.0,True,False,0 days 01:07:54.498000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,5.0,1.0,SOFT,8.0,0 days 00:01:43.126000,0 days 00:00:27.788000,0 days 00:00:41.266000,0 days 00:00:34.072000,197.0,181.0,296.0,0 days 01:11:20.740000,55,,,0 days 01:10:05.471000,0 days 01:10:46.737000,0 days 01:11:20.809000,199.0,False,False,0 days 01:09:37.614000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,6.0,1.0,SOFT,9.0,0 days 00:01:43.167000,0 days 00:00:27.890000,0 days 00:00:41.276000,0 days 00:00:34.001000,192.0,179.0,294.0,0 days 01:13:03.907000,55,,,0 days 01:11:48.699000,0 days 01:12:29.975000,0 days 01:13:03.976000,200.0,False,False,0 days 01:11:20.740000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,7.0,1.0,SOFT,10.0,0 days 00:01:43.021000,0 days 00:00:27.833000,0 days 00:00:41.252000,0 days 00:00:33.936000,197.0,181.0,295.0,0 days 01:14:46.928000,55,,,0 days 01:13:31.809000,0 days 01:14:13.061000,0 days 01:14:46.997000,200.0,True,False,0 days 01:13:03.907000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,8.0,1.0,SOFT,11.0,0 days 00:01:45.682000,0 days 00:00:29.364000,0 days 00:00:42.429000,0 days 00:00:33.889000,150.0,183.0,324.0,0 days 01:16:32.610000,55,,,0 days 01:15:16.361000,0 days 01:15:58.790000,0 days 01:16:32.679000,201.0,False,False,0 days 01:14:46.928000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,9.0,1.0,SOFT,12.0,0 days 00:01:42.646000,0 days 00:00:27.557000,0 days 00:00:41.245000,0 days 00:00:33.844000,204.0,181.0,297.0,0 days 01:18:15.256000,55,,,0 days 01:17:00.236000,0 days 01:17:41.481000,0 days 01:18:15.325000,200.0,True,False,0 days 01:16:32.610000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,10.0,1.0,SOFT,13.0,0 days 00:01:42.900000,0 days 00:00:27.615000,0 days 00:00:41.474000,0 days 00:00:33.811000,199.0,180.0,297.0,0 days 01:19:58.156000,55,,,0 days 01:18:42.940000,0 days 01:19:24.414000,0 days 01:19:58.225000,200.0,False,False,0 days 01:18:15.256000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,11.0,1.0,SOFT,14.0,0 days 00:01:42.767000,0 days 00:00:27.581000,0 days 00:00:41.226000,0 days 00:00:33.960000,202.0,181.0,298.0,0 days 01:21:40.923000,55,,0 days 01:21:40.071000,0 days 01:20:25.806000,0 days 01:21:07.032000,0 days 01:21:40.992000,,False,False,0 days 01:19:58.156000,,1,6.0,,,False,False
2021,United States Grand Prix,17,SAI,Ferrari,12.0,2.0,HARD,1.0,0 days 00:02:00.995000,0 days 00:00:46.866000,0 days 00:00:40.432000,0 days 00:00:33.697000,203.0,180.0,323.0,0 days 01:23:41.918000,55,0 days 01:22:03.454000,,0 days 01:22:27.858000,0 days 01:23:08.290000,0 days 01:23:41.987000,201.0,False,True,0 days 01:21:40.923000,,1,8.0,,,False,False
2021,United States Grand Prix,17,SAI,Ferrari,13.0,2.0,HARD,2.0,0 days 00:01:41.894000,0 days 00:00:27.480000,0 days 00:00:40.794000,0 days 00:00:33.620000,204.0,182.0,294.0,0 days 01:25:23.812000,55,,,0 days 01:24:09.467000,0 days 01:24:50.261000,0 days 01:25:23.881000,201.0,True,True,0 days 01:23:41.918000,,1,7.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,14.0,2.0,HARD,3.0,0 days 00:01:41.943000,0 days 00:00:27.632000,0 days 00:00:40.888000,0 days 00:00:33.423000,201.0,182.0,296.0,0 days 01:27:05.755000,55,,,0 days 01:25:51.513000,0 days 01:26:32.401000,0 days 01:27:05.824000,201.0,False,True,0 days 01:25:23.812000,,1,7.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,15.0,2.0,HARD,4.0,0 days 00:01:42.107000,0 days 00:00:27.588000,0 days 00:00:41.036000,0 days 00:00:33.483000,,181.0,294.0,0 days 01:28:47.862000,55,,,0 days 01:27:33.412000,0 days 01:28:14.448000,0 days 01:28:47.931000,199.0,False,True,0 days 01:27:05.755000,,1,7.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,16.0,2.0,HARD,5.0,0 days 00:01:42.141000,0 days 00:00:27.544000,0 days 00:00:41.050000,0 days 00:00:33.547000,205.0,181.0,295.0,0 days 01:30:30.003000,55,,,0 days 01:29:15.475000,0 days 01:29:56.525000,0 days 01:30:30.072000,202.0,False,True,0 days 01:28:47.862000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,17.0,2.0,HARD,6.0,0 days 00:01:41.794000,0 days 00:00:27.550000,0 days 00:00:40.849000,0 days 00:00:33.395000,201.0,180.0,296.0,0 days 01:32:11.797000,55,,,0 days 01:30:57.622000,0 days 01:31:38.471000,0 days 01:32:11.866000,200.0,True,True,0 days 01:30:30.003000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,18.0,2.0,HARD,7.0,0 days 00:01:41.468000,0 days 00:00:27.363000,0 days 00:00:40.727000,0 days 00:00:33.378000,205.0,183.0,298.0,0 days 01:33:53.265000,55,,,0 days 01:32:39.229000,0 days 01:33:19.956000,0 days 01:33:53.334000,201.0,True,True,0 days 01:32:11.797000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,19.0,2.0,HARD,8.0,0 days 00:01:41.520000,0 days 00:00:27.441000,0 days 00:00:40.756000,0 days 00:00:33.323000,198.0,184.0,298.0,0 days 01:35:34.785000,55,,,0 days 01:34:20.775000,0 days 01:35:01.531000,0 days 01:35:34.854000,203.0,False,True,0 days 01:33:53.265000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,20.0,2.0,HARD,9.0,0 days 00:01:41.542000,0 days 00:00:27.402000,0 days 00:00:40.691000,0 days 00:00:33.449000,203.0,184.0,297.0,0 days 01:37:16.327000,55,,,0 days 01:36:02.256000,0 days 01:36:42.947000,0 days 01:37:16.396000,203.0,False,True,0 days 01:35:34.785000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,21.0,2.0,HARD,10.0,0 days 00:01:42.084000,0 days 00:00:27.332000,0 days 00:00:41.014000,0 days 00:00:33.738000,201.0,181.0,320.0,0 days 01:38:58.411000,55,,,0 days 01:37:43.728000,0 days 01:38:24.742000,0 days 01:38:58.480000,202.0,False,True,0 days 01:37:16.327000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,22.0,2.0,HARD,11.0,0 days 00:01:42.077000,0 days 00:00:27.424000,0 days 00:00:41.011000,0 days 00:00:33.642000,,184.0,299.0,0 days 01:40:40.488000,55,,,0 days 01:39:25.904000,0 days 01:40:06.915000,0 days 01:40:40.557000,205.0,False,True,0 days 01:38:58.411000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,23.0,2.0,HARD,12.0,0 days 00:01:41.536000,0 days 00:00:27.032000,0 days 00:00:41.027000,0 days 00:00:33.477000,200.0,183.0,301.0,0 days 01:42:22.024000,55,,,0 days 01:41:07.589000,0 days 01:41:48.616000,0 days 01:42:22.093000,204.0,False,True,0 days 01:40:40.488000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,24.0,2.0,HARD,13.0,0 days 00:01:42.365000,0 days 00:00:27.215000,0 days 00:00:41.303000,0 days 00:00:33.847000,201.0,182.0,296.0,0 days 01:44:04.389000,55,,,0 days 01:42:49.308000,0 days 01:43:30.611000,0 days 01:44:04.458000,201.0,False,True,0 days 01:42:22.024000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,25.0,2.0,HARD,14.0,0 days 00:01:42.372000,0 days 00:00:27.597000,0 days 00:00:40.839000,0 days 00:00:33.936000,196.0,183.0,295.0,0 days 01:45:46.761000,55,,,0 days 01:44:32.055000,0 days 01:45:12.894000,0 days 01:45:46.830000,201.0,False,True,0 days 01:44:04.389000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,26.0,2.0,HARD,15.0,0 days 00:01:42.356000,0 days 00:00:27.620000,0 days 00:00:41.022000,0 days 00:00:33.714000,202.0,181.0,298.0,0 days 01:47:29.117000,55,,,0 days 01:46:14.450000,0 days 01:46:55.472000,0 days 01:47:29.186000,202.0,False,True,0 days 01:45:46.761000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,27.0,2.0,HARD,16.0,0 days 00:01:50.541000,0 days 00:00:27.502000,0 days 00:00:42.260000,0 days 00:00:40.779000,197.0,83.0,300.0,0 days 01:49:19.658000,55,,,0 days 01:47:56.688000,0 days 01:48:38.948000,0 days 01:49:19.727000,203.0,False,True,0 days 01:47:29.117000,,167,6.0,,,False,False
2021,United States Grand Prix,17,SAI,Ferrari,28.0,2.0,HARD,17.0,0 days 00:01:41.767000,0 days 00:00:27.277000,0 days 00:00:40.861000,0 days 00:00:33.629000,201.0,183.0,299.0,0 days 01:51:01.425000,55,,,0 days 01:49:47.004000,0 days 01:50:27.865000,0 days 01:51:01.494000,202.0,False,True,0 days 01:49:19.658000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,29.0,2.0,HARD,18.0,0 days 00:01:42.079000,0 days 00:00:27.637000,0 days 00:00:40.819000,0 days 00:00:33.623000,198.0,182.0,296.0,0 days 01:52:43.504000,55,,0 days 01:52:42.612000,0 days 01:51:29.131000,0 days 01:52:09.950000,0 days 01:52:43.573000,,False,True,0 days 01:51:01.425000,,1,6.0,,,False,False
2021,United States Grand Prix,17,SAI,Ferrari,30.0,3.0,HARD,1.0,0 days 00:02:03.446000,0 days 00:00:50.001000,0 days 00:00:40.553000,0 days 00:00:32.892000,205.0,184.0,296.0,0 days 01:54:46.950000,55,0 days 01:53:09.492000,,0 days 01:53:33.574000,0 days 01:54:14.127000,0 days 01:54:47.019000,205.0,False,True,0 days 01:52:43.504000,,1,8.0,,,False,False
2021,United States Grand Prix,17,SAI,Ferrari,31.0,3.0,HARD,2.0,0 days 00:01:41.436000,0 days 00:00:27.499000,0 days 00:00:40.791000,0 days 00:00:33.146000,,182.0,295.0,0 days 01:56:28.386000,55,,,0 days 01:55:14.518000,0 days 01:55:55.309000,0 days 01:56:28.455000,204.0,True,True,0 days 01:54:46.950000,,1,7.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,32.0,3.0,HARD,3.0,0 days 00:01:41.407000,0 days 00:00:27.383000,0 days 00:00:40.718000,0 days 00:00:33.306000,206.0,184.0,296.0,0 days 01:58:09.793000,55,,,0 days 01:56:55.838000,0 days 01:57:36.556000,0 days 01:58:09.862000,203.0,True,True,0 days 01:56:28.386000,,1,7.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,33.0,3.0,HARD,4.0,0 days 00:01:40.594000,0 days 00:00:27.280000,0 days 00:00:40.317000,0 days 00:00:32.997000,207.0,184.0,295.0,0 days 01:59:50.387000,55,,,0 days 01:58:37.142000,0 days 01:59:17.459000,0 days 01:59:50.456000,204.0,True,True,0 days 01:58:09.793000,,1,7.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,34.0,3.0,HARD,5.0,0 days 00:01:41.100000,0 days 00:00:27.272000,0 days 00:00:40.735000,0 days 00:00:33.093000,204.0,185.0,297.0,0 days 02:01:31.487000,55,,,0 days 02:00:17.728000,0 days 02:00:58.463000,0 days 02:01:31.556000,205.0,False,True,0 days 01:59:50.387000,,1,7.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,35.0,3.0,HARD,6.0,0 days 00:01:41.315000,0 days 00:00:27.448000,0 days 00:00:40.780000,0 days 00:00:33.087000,208.0,185.0,295.0,0 days 02:03:12.802000,55,,,0 days 02:01:59.004000,0 days 02:02:39.784000,0 days 02:03:12.871000,203.0,False,True,0 days 02:01:31.487000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,36.0,3.0,HARD,7.0,0 days 00:01:40.816000,0 days 00:00:27.188000,0 days 00:00:40.507000,0 days 00:00:33.121000,206.0,182.0,297.0,0 days 02:04:53.618000,55,,,0 days 02:03:40.059000,0 days 02:04:20.566000,0 days 02:04:53.687000,203.0,False,True,0 days 02:03:12.802000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,37.0,3.0,HARD,8.0,0 days 00:01:40.517000,0 days 00:00:27.104000,0 days 00:00:40.340000,0 days 00:00:33.073000,205.0,184.0,299.0,0 days 02:06:34.135000,55,,,0 days 02:05:20.791000,0 days 02:06:01.131000,0 days 02:06:34.204000,204.0,True,True,0 days 02:04:53.618000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,38.0,3.0,HARD,9.0,0 days 00:01:40.931000,0 days 00:00:27.137000,0 days 00:00:40.629000,0 days 00:00:33.165000,202.0,184.0,299.0,0 days 02:08:15.066000,55,,,0 days 02:07:01.341000,0 days 02:07:41.970000,0 days 02:08:15.135000,201.0,False,True,0 days 02:06:34.135000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,39.0,3.0,HARD,10.0,0 days 00:01:41.056000,0 days 00:00:27.130000,0 days 00:00:40.709000,0 days 00:00:33.217000,204.0,185.0,300.0,0 days 02:09:56.122000,55,,,0 days 02:08:42.265000,0 days 02:09:22.974000,0 days 02:09:56.191000,202.0,False,True,0 days 02:08:15.066000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,40.0,3.0,HARD,11.0,0 days 00:01:40.377000,0 days 00:00:27.063000,0 days 00:00:40.141000,0 days 00:00:33.173000,200.0,184.0,322.0,0 days 02:11:36.499000,55,,,0 days 02:10:23.254000,0 days 02:11:03.395000,0 days 02:11:36.568000,206.0,True,True,0 days 02:09:56.122000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,41.0,3.0,HARD,12.0,0 days 00:01:40.709000,0 days 00:00:26.858000,0 days 00:00:40.295000,0 days 00:00:33.556000,,182.0,330.0,0 days 02:13:17.208000,55,,,0 days 02:12:03.426000,0 days 02:12:43.721000,0 days 02:13:17.277000,203.0,False,True,0 days 02:11:36.499000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,42.0,3.0,HARD,13.0,0 days 00:01:41.257000,0 days 00:00:26.738000,0 days 00:00:40.137000,0 days 00:00:34.382000,207.0,188.0,331.0,0 days 02:14:58.465000,55,,,0 days 02:13:44.015000,0 days 02:14:24.152000,0 days 02:14:58.534000,202.0,False,True,0 days 02:13:17.208000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,43.0,3.0,HARD,14.0,0 days 00:01:40.542000,0 days 00:00:26.693000,0 days 00:00:40.355000,0 days 00:00:33.494000,201.0,184.0,327.0,0 days 02:16:39.007000,55,,,0 days 02:15:25.227000,0 days 02:16:05.582000,0 days 02:16:39.076000,205.0,False,True,0 days 02:14:58.465000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,44.0,3.0,HARD,15.0,0 days 00:01:40.892000,0 days 00:00:26.723000,0 days 00:00:40.512000,0 days 00:00:33.657000,,178.0,318.0,0 days 02:18:19.899000,55,,,0 days 02:17:05.799000,0 days 02:17:46.311000,0 days 02:18:19.968000,205.0,False,True,0 days 02:16:39.007000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,45.0,3.0,HARD,16.0,0 days 00:01:40.961000,0 days 00:00:27.013000,0 days 00:00:40.604000,0 days 00:00:33.344000,205.0,177.0,296.0,0 days 02:20:00.860000,55,,,0 days 02:18:46.981000,0 days 02:19:27.585000,0 days 02:20:00.929000,203.0,False,True,0 days 02:18:19.899000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,46.0,3.0,HARD,17.0,0 days 00:01:40.851000,0 days 00:00:27,0 days 00:00:40.582000,0 days 00:00:33.269000,207.0,177.0,301.0,0 days 02:21:41.711000,55,,,0 days 02:20:27.929000,0 days 02:21:08.511000,0 days 02:21:41.780000,202.0,False,True,0 days 02:20:00.860000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,47.0,3.0,HARD,18.0,0 days 00:01:40.795000,0 days 00:00:27.226000,0 days 00:00:40.386000,0 days 00:00:33.183000,206.0,178.0,295.0,0 days 02:23:22.506000,55,,,0 days 02:22:09.006000,0 days 02:22:49.392000,0 days 02:23:22.575000,202.0,False,True,0 days 02:21:41.711000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,48.0,3.0,HARD,19.0,0 days 00:01:41.350000,0 days 00:00:27.239000,0 days 00:00:40.702000,0 days 00:00:33.409000,200.0,180.0,297.0,0 days 02:25:03.856000,55,,,0 days 02:23:49.814000,0 days 02:24:30.516000,0 days 02:25:03.925000,201.0,False,True,0 days 02:23:22.506000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,49.0,3.0,HARD,20.0,0 days 00:01:41.347000,0 days 00:00:27.167000,0 days 00:00:40.978000,0 days 00:00:33.202000,203.0,183.0,296.0,0 days 02:26:45.203000,55,,,0 days 02:25:31.092000,0 days 02:26:12.070000,0 days 02:26:45.272000,204.0,False,True,0 days 02:25:03.856000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,50.0,3.0,HARD,21.0,0 days 00:01:41.114000,0 days 00:00:27.078000,0 days 00:00:40.768000,0 days 00:00:33.268000,204.0,185.0,298.0,0 days 02:28:26.317000,55,,,0 days 02:27:12.350000,0 days 02:27:53.118000,0 days 02:28:26.386000,205.0,False,True,0 days 02:26:45.203000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,51.0,3.0,HARD,22.0,0 days 00:01:41.237000,0 days 00:00:27.276000,0 days 00:00:40.701000,0 days 00:00:33.260000,202.0,183.0,315.0,0 days 02:30:07.554000,55,,,0 days 02:28:53.662000,0 days 02:29:34.363000,0 days 02:30:07.623000,204.0,False,True,0 days 02:28:26.317000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,52.0,3.0,HARD,23.0,0 days 00:01:41.941000,0 days 00:00:27.065000,0 days 00:00:41.087000,0 days 00:00:33.789000,,178.0,300.0,0 days 02:31:49.495000,55,,,0 days 02:30:34.688000,0 days 02:31:15.775000,0 days 02:31:49.564000,204.0,False,True,0 days 02:30:07.554000,,12,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,53.0,3.0,HARD,24.0,0 days 00:01:41.880000,0 days 00:00:27.181000,0 days 00:00:40.896000,0 days 00:00:33.803000,204.0,176.0,303.0,0 days 02:33:31.375000,55,,,0 days 02:32:16.745000,0 days 02:32:57.641000,0 days 02:33:31.444000,203.0,False,True,0 days 02:31:49.495000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,54.0,3.0,HARD,25.0,0 days 00:01:42.690000,0 days 00:00:27.233000,0 days 00:00:41.367000,0 days 00:00:34.090000,,181.0,297.0,0 days 02:35:14.065000,55,,,0 days 02:33:58.677000,0 days 02:34:40.044000,0 days 02:35:14.134000,204.0,False,True,0 days 02:33:31.375000,,1,6.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,55.0,3.0,HARD,26.0,0 days 00:01:42.834000,0 days 00:00:27.115000,0 days 00:00:41.363000,0 days 00:00:34.356000,199.0,178.0,296.0,0 days 02:36:56.899000,55,,,0 days 02:35:41.249000,0 days 02:36:22.612000,0 days 02:36:56.968000,202.0,False,True,0 days 02:35:14.065000,,1,7.0,,,False,True
2021,United States Grand Prix,17,SAI,Ferrari,56.0,3.0,HARD,27.0,0 days 00:01:42.450000,0 days 00:00:27.301000,0 days 00:00:41.272000,0 days 00:00:33.877000,,180.0,298.0,0 days 02:38:39.349000,55,,,0 days 02:37:24.269000,0 days 02:38:05.541000,0 days 02:38:39.418000,201.0,False,True,0 days 02:36:56.899000,,1,7.0,,,False,True
2021,United States Grand Prix,17,NOR,McLaren,1.0,1.0,MEDIUM,4.0,0 days 00:01:48.365000,,0 days 00:00:42.129000,0 days 00:00:36.198000,188.0,180.0,315.0,0 days 01:04:27.617000,4,,,,0 days 01:03:51.495000,0 days 01:04:27.818000,204.0,False,False,0 days 01:02:39.103000,,12,7.0,,,False,False
2021,United States Grand Prix,17,NOR,McLaren,2.0,1.0,MEDIUM,5.0,0 days 00:01:44.746000,0 days 00:00:28.551000,0 days 00:00:41.557000,0 days 00:00:34.638000,196.0,181.0,295.0,0 days 01:06:12.363000,4,,,0 days 01:04:56.179000,0 days 01:05:37.736000,0 days 01:06:12.374000,201.0,True,False,0 days 01:04:27.617000,,1,7.0,,,False,True
2021,United States Grand Prix,17,NOR,McLaren,3.0,1.0,MEDIUM,6.0,0 days 00:01:43.728000,0 days 00:00:27.932000,0 days 00:00:41.480000,0 days 00:00:34.316000,198.0,182.0,294.0,0 days 01:07:56.091000,4,,,0 days 01:06:40.306000,0 days 01:07:21.786000,0 days 01:07:56.102000,202.0,True,False,0 days 01:06:12.363000,,1,7.0,,,False,True
2021,United States Grand Prix,17,NOR,McLaren,4.0,1.0,MEDIUM,7.0,0 days 00:01:42.990000,0 days 00:00:27.787000,0 days 00:00:41.135000,0 days 00:00:34.068000,202.0,180.0,291.0,0 days 01:09:39.081000,4,,,0 days 01:08:23.889000,0 days 01:09:05.024000,0 days 01:09:39.092000,200.0,True,False,0 days 01:07:56.091000,,1,7.0,,,False,True
2021,United States Grand Prix,17,NOR,McLaren,5.0,1.0,MEDIUM,8.0,0 days 00:01:43.297000,0 days 00:00:27.730000,0 days 00:00:41.494000,0 days 00:00:34.073000,197.0,182.0,289.0,0 days 01:11:22.378000,4,,,0 days 01:10:06.822000,0 days 01:10:48.316000,0 days 01:11:22.389000,202.0,False,False,0 days 01:09:39.081000,,1,7.0,,,False,True
2021,United States Grand Prix,17,NOR,McLaren,6.0,1.0,MEDIUM,9.0,0 days 00:01:43.399000,0 days 00:00:27.902000,0 days 00:00:41.422000,0 days 00:00:34.075000,195.0,180.0,290.0,0 days 01:13:05.777000,4,,,0 days 01:11:50.291000,0 days 01:12:31.713000,0 days 01:13:05.788000,201.0,False,False,0 days 01:11:22.378000,,1,7.0,,,False,True
2021,United States Grand Prix,17,NOR,McLaren,7.0,1.0,MEDIUM,10.0,0 days 00:01:43.063000,0 days 00:00:27.827000,0 days 00:00:41.240000,0 days 00:00:33.996000,198.0,181.0,291.0,0 days 01:14:48.840000,4,,,0 days 01:13:33.615000,0 days 01:14:14.855000,0 days 01:14:48.851000,200.0,False,False,0 days 01:13:05.777000,,1,7.0,,,False,True
2021,United States Grand Prix,17,NOR,McLaren,8.0,1.0,MEDIUM,11.0,0 days 00:01:44.775000,0 days 00:00:27.965000,0 days 00:00:42.033000,0 days 00:00:34.777000,197.0,189.0,297.0,0 days 01:16:33.615000,4,,,0 days 01:15:16.816000,0 days 01:15:58.849000,0 days 01:16:33.626000,205.0,False,False,0 days 01:14:48.840000,,1,7.0,,,False,True
2021,United States Grand Prix,17,NOR,McLaren,9.0,1.0,MEDIUM,12.0,0 days 00:01:43.888000,0 days 00:00:27.630000,0 days 00:00:41.985000,0 days 00:00:34.273000,192.0,181.0,292.0,0 days 01:18:17.503000,4,,,0 days 01:17:01.256000,0 days 01:17:43.241000,0 days 01:18:17.514000,203.0,False,False,0 days 01:16:33.615000,,1,7.0,,,False,True
